Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
9.0,Tyrese Maxey,24.0,PHI,PG,52.0,52.0,37.7,9.2,21.0,0.437,3.1,9.2,0.337,6.1,11.8,0.515,0.511,4.9,5.6,0.879,0.3,3.1,3.3,6.1,1.8,0.4,2.4,2.2,26.3,,maxeyty01
12.0,Cade Cunningham,23.0,DET,PG,64.0,64.0,35.1,9.5,20.5,0.461,2.1,6.1,0.35,7.3,14.4,0.508,0.513,4.6,5.3,0.861,0.8,5.3,6.0,9.3,1.0,0.7,4.5,2.8,25.6,,cunnica01
14.0,Paolo Banchero,22.0,ORL,PF,35.0,35.0,34.1,8.6,19.4,0.444,1.9,5.9,0.325,6.7,13.5,0.496,0.493,6.0,8.4,0.713,1.1,6.1,7.2,4.7,0.8,0.7,2.8,2.1,25.1,,banchpa01
17.0,Kyrie Irving,32.0,DAL,SG,50.0,50.0,36.1,8.9,18.9,0.473,2.9,7.2,0.401,6.1,11.7,0.517,0.549,3.9,4.3,0.916,1.2,3.6,4.8,4.6,1.3,0.5,2.2,2.0,24.7,,irvinky01
18.0,Zion Williamson,24.0,NOP,PF,29.0,29.0,28.5,9.5,17.0,0.561,0.1,0.4,0.231,9.4,16.5,0.57,0.564,5.3,8.0,0.659,2.6,4.7,7.3,5.2,1.2,0.9,3.0,2.7,24.4,,willizi01
21.0,Franz Wagner,23.0,ORL,SF,49.0,49.0,33.7,9.0,19.3,0.463,1.7,5.7,0.299,7.2,13.6,0.532,0.507,4.7,5.5,0.858,1.0,4.6,5.6,4.7,1.3,0.4,2.4,2.6,24.3,,wagnefr01
24.0,Trae Young,26.0,ATL,PG,64.0,64.0,36.1,7.4,18.2,0.406,2.8,8.5,0.328,4.6,9.8,0.474,0.482,6.5,7.4,0.873,0.5,2.7,3.2,11.4,1.2,0.2,4.8,2.0,24.1,,youngtr01
25.0,Cam Thomas,23.0,BRK,SG,25.0,23.0,31.2,8.0,18.2,0.438,2.7,7.8,0.349,5.2,10.4,0.506,0.513,5.3,6.0,0.881,0.6,2.7,3.3,3.8,0.6,0.1,2.5,1.8,24.0,,thomaca02
29.0,Tyler Herro,25.0,MIA,SG,65.0,65.0,35.5,8.3,18.1,0.46,3.4,9.3,0.367,4.9,8.8,0.559,0.554,3.5,4.1,0.86,0.4,4.9,5.3,5.7,0.9,0.2,2.6,1.2,23.5,,herroty01
30.0,Norman Powell,31.0,LAC,SG,48.0,48.0,32.5,8.0,16.4,0.49,3.2,7.5,0.423,4.9,8.9,0.547,0.587,3.9,4.7,0.824,0.4,3.0,3.4,2.1,1.3,0.2,2.0,1.9,23.2,,powelno01
32.0,James Harden,35.0,LAC,PG,66.0,66.0,35.1,6.5,16.5,0.396,3.0,8.7,0.343,3.5,7.8,0.455,0.486,6.5,7.4,0.873,0.7,5.2,5.9,8.7,1.5,0.6,4.4,2.0,22.5,,hardeja01
33.0,Jaren Jackson Jr.,25.0,MEM,C,62.0,62.0,29.4,8.1,16.3,0.5,1.9,5.1,0.365,6.3,11.2,0.561,0.557,4.4,5.6,0.777,1.3,4.5,5.8,2.1,1.3,1.6,2.1,3.4,22.5,,jacksja02
34.0,Ja Morant,25.0,MEM,PG,43.0,43.0,30.0,7.7,17.0,0.449,1.5,5.3,0.291,6.1,11.8,0.52,0.494,5.5,6.6,0.834,0.6,3.5,4.1,7.4,1.2,0.3,3.7,2.2,22.3,,moranja01
35.0,DeMar DeRozan,35.0,SAC,SF,62.0,62.0,35.8,8.1,16.6,0.486,1.1,3.1,0.356,7.0,13.5,0.517,0.52,4.9,5.6,0.873,0.6,3.4,4.0,4.1,0.9,0.4,1.4,1.9,22.2,,derozde01
37.0,RJ Barrett,24.0,TOR,SF,52.0,52.0,32.9,8.0,17.0,0.472,1.9,5.3,0.359,6.2,11.8,0.523,0.528,3.5,5.4,0.649,1.0,5.4,6.5,5.7,0.8,0.3,3.0,2.5,21.5,,barrerj01
38.0,Jamal Murray,27.0,DEN,PG,61.0,61.0,36.4,7.9,16.7,0.474,2.4,6.0,0.397,5.5,10.7,0.518,0.546,3.3,3.7,0.889,0.7,3.1,3.8,6.1,1.4,0.5,2.1,1.9,21.5,,murraja01
39.0,Jalen Green,22.0,HOU,SG,69.0,69.0,33.4,7.6,17.8,0.425,3.0,8.4,0.357,4.6,9.4,0.485,0.509,3.3,3.9,0.83,0.6,4.0,4.6,3.4,0.9,0.3,2.6,1.6,21.4,,greenja05
40.0,Jalen Williams,23.0,OKC,SG,61.0,61.0,32.6,8.1,16.9,0.478,1.8,5.0,0.362,6.3,11.9,0.528,0.532,3.3,4.2,0.791,0.9,4.6,5.5,5.3,1.7,0.7,2.2,2.4,21.3,,willija06
41.0,Trey Murphy III,24.0,NOP,SF,53.0,51.0,35.0,7.2,15.8,0.454,3.0,8.3,0.361,4.2,7.6,0.556,0.548,3.8,4.3,0.887,0.9,4.2,5.1,3.5,1.1,0.7,1.9,2.1,21.2,,murphtr02
42.0,Miles Bridges,26.0,CHO,PF,53.0,53.0,32.3,7.6,17.2,0.441,2.3,7.1,0.328,5.3,10.2,0.519,0.508,3.6,4.1,0.867,1.1,6.7,7.8,3.9,0.8,0.8,2.1,1.6,21.1,,bridgmi02
43.0,Brandon Miller,22.0,CHO,SF,27.0,27.0,34.2,7.3,18.2,0.403,3.9,10.9,0.355,3.5,7.3,0.475,0.509,2.5,2.9,0.861,0.9,3.9,4.9,3.6,1.1,0.7,2.8,2.7,21.0,,millebr02
44.0,Darius Garland,25.0,CLE,PG,64.0,64.0,30.5,7.5,15.7,0.476,2.9,7.1,0.407,4.6,8.5,0.534,0.568,3.1,3.5,0.881,0.6,2.1,2.7,6.7,1.2,0.2,2.5,2.0,20.9,,garlada01
45.0,CJ McCollum,33.0,NOP,PG,53.0,53.0,32.7,7.8,17.7,0.442,3.1,8.1,0.376,4.8,9.6,0.498,0.528,2.2,3.1,0.72,0.8,3.0,3.8,4.0,0.8,0.5,1.8,2.2,20.9,,mccolcj01
46.0,Pascal Siakam,30.0,IND,PF,66.0,66.0,32.9,8.1,15.4,0.526,1.7,4.4,0.396,6.4,11.0,0.577,0.582,3.0,4.1,0.743,1.7,5.5,7.2,3.3,0.9,0.5,1.4,2.5,20.9,,siakapa01
47.0,Jordan Poole,25.0,WAS,SG,57.0,57.0,30.5,6.8,16.0,0.424,3.5,9.3,0.377,3.3,6.7,0.49,0.534,3.7,4.2,0.876,0.5,2.7,3.2,4.6,1.4,0.5,3.2,3.1,20.8,,poolejo01
49.0,Austin Reaves,26.0,LAL,SG,60.0,60.0,34.6,6.3,14.1,0.446,2.6,7.2,0.366,3.7,6.9,0.53,0.54,4.3,5.0,0.872,0.8,3.7,4.5,6.0,1.2,0.3,2.4,2.0,19.6,,reaveau01
50.0,Scottie Barnes,23.0,TOR,PF,54.0,54.0,33.7,7.3,16.5,0.442,1.2,4.5,0.266,6.1,12.1,0.507,0.478,3.7,4.9,0.771,1.7,6.1,7.8,5.9,1.5,1.0,2.9,1.9,19.5,,barnesc01
51.0,Anfernee Simons,25.0,POR,SG,65.0,65.0,32.7,6.9,16.0,0.433,3.2,8.4,0.373,3.8,7.5,0.5,0.532,2.5,2.8,0.906,0.3,2.4,2.7,4.8,0.9,0.1,2.1,1.7,19.5,,simonan01
52.0,Coby White,24.0,CHI,SG,61.0,60.0,33.1,6.6,15.2,0.436,3.0,8.3,0.356,3.7,6.9,0.532,0.533,3.3,3.6,0.905,0.3,3.2,3.6,4.5,1.0,0.2,2.3,2.1,19.5,,whiteco01
53.0,Kristaps Porziņģis,29.0,BOS,C,34.0,34.0,29.0,6.6,13.6,0.483,2.3,5.9,0.391,4.3,7.7,0.553,0.568,3.8,4.6,0.81,1.5,5.3,6.8,1.9,0.8,1.6,1.2,2.7,19.3,,porzikr01
54.0,Domantas Sabonis,28.0,SAC,C,58.0,58.0,34.8,7.5,12.7,0.593,1.0,2.3,0.425,6.6,10.4,0.63,0.632,3.1,4.2,0.748,3.8,10.0,13.9,6.2,0.6,0.4,2.9,3.3,19.2,,sabondo01
55.0,Desmond Bane,26.0,MEM,SG,57.0,56.0,31.6,7.1,14.5,0.487,2.3,5.8,0.393,4.8,8.7,0.55,0.566,2.6,3.0,0.882,0.9,5.3,6.3,5.5,1.2,0.4,2.6,2.4,19.1,,banede01
56.0,Alperen Şengün,22.0,HOU,C,65.0,65.0,31.3,7.5,14.9,0.502,0.3,1.3,0.241,7.2,13.7,0.526,0.512,3.8,5.6,0.693,3.5,7.0,10.5,4.9,1.1,0.8,2.7,2.9,19.1,,sengual01
57.0,John Collins,27.0,UTA,PF,40.0,31.0,30.5,7.0,13.3,0.527,1.5,3.7,0.399,5.5,9.6,0.577,0.583,3.5,4.1,0.848,2.2,6.0,8.2,2.0,1.0,1.0,2.6,2.9,19.0,,collijo01
58.0,Lauri Markkanen,27.0,UTA,PF,47.0,47.0,31.4,6.3,14.9,0.423,2.9,8.5,0.346,3.4,6.4,0.525,0.521,3.4,3.9,0.876,1.5,4.4,5.9,1.5,0.7,0.4,1.4,1.7,19.0,,markkla01
59.0,Cameron Johnson,28.0,BRK,PF,53.0,53.0,31.9,6.3,13.2,0.476,2.9,7.2,0.398,3.4,5.9,0.571,0.586,3.5,3.9,0.885,0.9,3.3,4.3,3.2,1.0,0.5,1.7,1.9,18.9,,johnsca02
60.0,Jalen Johnson,23.0,ATL,SF,36.0,36.0,35.7,7.5,15.1,0.5,1.2,3.9,0.312,6.3,11.1,0.566,0.541,2.6,3.5,0.746,1.7,8.3,10.0,5.0,1.6,1.0,2.9,1.9,18.9,,johnsja05
61.0,Julius Randle,30.0,MIN,PF,57.0,57.0,32.3,6.5,13.7,0.474,1.5,4.5,0.325,5.1,9.2,0.546,0.527,4.3,5.3,0.807,2.2,4.9,7.1,4.7,0.7,0.2,2.8,2.5,18.7,,randlju01
62.0,Evan Mobley,23.0,CLE,PF,60.0,60.0,30.3,7.2,12.6,0.568,1.1,3.0,0.365,6.1,9.7,0.63,0.611,3.2,4.3,0.736,2.3,7.0,9.2,3.1,0.9,1.5,2.0,2.0,18.6,,mobleev01
63.0,Nikola Vučević,34.0,CHI,C,60.0,59.0,31.8,7.6,14.3,0.529,1.8,4.5,0.39,5.8,9.8,0.592,0.59,1.7,2.1,0.815,2.3,7.9,10.1,3.4,0.8,0.6,1.7,2.4,18.6,,vucevni01
65.0,Michael Porter Jr.,26.0,DEN,SF,66.0,66.0,33.8,6.9,13.8,0.502,2.5,6.3,0.398,4.4,7.5,0.59,0.593,1.9,2.5,0.754,1.8,5.2,7.0,2.1,0.6,0.4,1.3,2.0,18.3,,portemi01
66.0,Collin Sexton,26.0,UTA,SG,53.0,51.0,28.1,6.4,13.7,0.47,1.8,4.4,0.397,4.7,9.3,0.504,0.534,3.5,4.0,0.871,1.1,1.8,2.9,4.2,0.7,0.1,2.6,2.2,18.1,,sextoco01
69.0,Malik Monk,26.0,SAC,SG,56.0,43.0,32.6,6.6,14.9,0.44,2.2,6.8,0.318,4.4,8.1,0.543,0.513,2.4,2.8,0.866,0.4,3.4,3.8,5.9,1.0,0.7,2.4,2.6,17.7,,monkma01
70.0,De'Andre Hunter,27.0,2TM,SF,52.0,8.0,27.6,5.6,12.0,0.469,2.5,6.1,0.414,3.1,5.9,0.526,0.574,3.8,4.5,0.854,0.7,3.3,4.0,1.4,0.7,0.2,1.3,2.5,17.6,,huntede01
70.0,De'Andre Hunter,27.0,ATL,SF,37.0,4.0,28.8,6.1,13.3,0.461,2.6,6.7,0.393,3.5,6.6,0.531,0.56,4.1,4.8,0.858,0.7,3.2,3.9,1.5,0.8,0.1,1.6,2.4,19.0,,huntede01
70.0,De'Andre Hunter,27.0,CLE,SF,15.0,4.0,24.7,4.4,8.9,0.496,2.3,4.8,0.486,2.1,4.1,0.508,0.628,3.2,3.8,0.842,0.7,3.5,4.2,1.1,0.3,0.3,0.7,2.7,14.3,,huntede01
71.0,Jaden Ivey,22.0,DET,SG,30.0,30.0,29.9,6.3,13.8,0.46,2.1,5.1,0.409,4.2,8.6,0.49,0.536,2.8,3.9,0.733,1.3,2.8,4.1,4.0,0.9,0.4,3.0,2.2,17.6,,iveyja01
72.0,Dejounte Murray,28.0,NOP,PG,31.0,31.0,32.6,6.3,15.9,0.393,1.7,5.6,0.299,4.6,10.3,0.444,0.445,3.3,4.0,0.823,0.5,5.9,6.5,7.4,2.0,0.4,3.4,2.0,17.5,,murrade01
73.0,Shaedon Sharpe,21.0,POR,SG,61.0,41.0,30.5,6.5,14.6,0.449,2.0,6.2,0.313,4.6,8.3,0.55,0.516,2.4,3.0,0.796,0.9,3.2,4.1,2.6,0.8,0.2,2.0,1.7,17.5,,sharpsh01
74.0,Bam Adebayo,27.0,MIA,C,66.0,66.0,34.4,6.7,13.8,0.486,0.8,2.6,0.31,5.9,11.2,0.528,0.516,3.2,4.2,0.76,2.5,7.4,9.9,4.3,1.3,0.7,2.2,2.2,17.4,,adebaba01
76.0,Immanuel Quickley,25.0,TOR,PG,27.0,27.0,28.4,5.6,13.1,0.424,2.5,6.7,0.37,3.1,6.4,0.48,0.518,3.6,4.2,0.858,0.4,3.2,3.6,5.5,0.6,0.1,1.7,1.9,17.2,,quickim01
78.0,Keyonte George,21.0,UTA,PG,54.0,32.0,31.4,5.4,13.6,0.395,2.6,7.6,0.343,2.8,6.0,0.462,0.491,3.4,4.3,0.802,0.4,3.4,3.8,5.8,0.7,0.2,2.8,1.7,16.8,,georgke01
80.0,OG Anunoby,27.0,NYK,PF,61.0,61.0,36.7,6.1,13.2,0.465,2.2,6.0,0.364,3.9,7.2,0.549,0.548,2.2,2.7,0.795,1.4,3.4,4.8,2.2,1.4,0.9,1.4,2.3,16.6,,anunoog01
81.0,Jordan Clarkson,32.0,UTA,SG,35.0,9.0,26.3,5.5,13.5,0.41,2.3,6.3,0.367,3.2,7.1,0.448,0.496,3.1,3.9,0.796,0.7,2.5,3.2,3.8,0.9,0.2,2.2,1.5,16.5,,clarkjo01
82.0,Ivica Zubac,27.0,LAC,C,67.0,67.0,32.6,7.3,11.7,0.625,0.0,0.0,,7.3,11.7,0.625,0.625,1.8,2.9,0.632,3.8,8.8,12.6,2.6,0.7,1.2,1.7,2.2,16.4,,zubaciv01
83.0,Jonathan Kuminga,22.0,GSW,PF,36.0,10.0,25.7,5.8,12.8,0.455,1.1,3.4,0.331,4.7,9.5,0.499,0.498,3.5,5.4,0.651,1.3,3.4,4.8,2.3,0.9,0.5,1.6,2.0,16.3,,kuminjo01
84.0,Malik Beasley,28.0,DET,SG,69.0,14.0,27.4,5.7,12.9,0.439,3.9,9.3,0.418,1.8,3.6,0.494,0.589,1.0,1.6,0.649,0.6,2.2,2.7,1.7,1.0,0.1,1.1,1.5,16.2,,beaslma01
85.0,Paul George,34.0,PHI,PF,41.0,41.0,32.5,6.0,13.9,0.43,2.3,6.5,0.358,3.6,7.4,0.493,0.514,1.9,2.4,0.814,0.6,4.8,5.3,4.3,1.8,0.5,2.6,2.5,16.2,,georgpa01
86.0,Jalen Suggs,23.0,ORL,PG,35.0,35.0,28.6,5.6,13.7,0.41,2.2,6.9,0.314,3.5,6.8,0.506,0.489,2.8,3.1,0.882,0.7,3.4,4.0,3.7,1.5,0.9,2.9,2.8,16.2,,suggsja01
87.0,Devin Vassell,24.0,SAS,SG,52.0,41.0,30.8,6.1,14.0,0.437,2.3,6.5,0.353,3.8,7.5,0.51,0.519,1.6,2.0,0.796,0.6,3.3,3.9,2.9,1.3,0.5,1.3,1.6,16.1,,vassede01
88.0,Bennedict Mathurin,22.0,IND,SF,61.0,46.0,30.2,5.5,11.9,0.465,1.5,4.1,0.363,4.1,7.9,0.518,0.527,3.4,4.1,0.832,1.2,4.1,5.2,1.9,0.6,0.4,1.9,2.3,16.0,,mathube01
89.0,Myles Turner,28.0,IND,C,59.0,59.0,30.6,5.4,11.5,0.473,2.2,5.5,0.393,3.3,6.0,0.545,0.566,2.5,3.2,0.78,1.2,5.2,6.4,1.6,0.8,1.8,1.7,2.6,15.5,,turnemy01
91.0,Deni Avdija,24.0,POR,SF,63.0,45.0,29.0,5.0,10.7,0.467,1.6,4.4,0.353,3.4,6.3,0.547,0.539,3.8,4.9,0.773,1.3,5.4,6.7,3.6,0.9,0.5,2.6,2.3,15.3,,avdijde01
92.0,Jared McCain,20.0,PHI,SG,23.0,8.0,25.7,5.5,11.9,0.46,2.2,5.8,0.383,3.3,6.1,0.532,0.553,2.1,2.4,0.875,0.6,1.9,2.4,2.6,0.7,0.0,1.6,1.6,15.3,,mccaija01
93.0,Christian Braun,23.0,DEN,SG,67.0,65.0,33.5,5.9,10.3,0.572,1.1,2.8,0.39,4.8,7.5,0.64,0.625,2.3,2.7,0.826,1.2,3.8,5.0,2.4,1.1,0.5,1.0,2.1,15.2,,braunch01
94.0,Kelly Oubre Jr.,29.0,PHI,SF,60.0,57.0,34.6,5.8,12.4,0.47,1.2,4.0,0.293,4.6,8.3,0.555,0.518,2.3,3.1,0.751,1.6,4.5,6.1,1.8,1.5,0.5,1.3,3.0,15.1,,oubreke01
95.0,Chet Holmgren,22.0,OKC,C,22.0,22.0,27.2,5.3,10.6,0.5,1.3,3.7,0.358,4.0,7.0,0.575,0.562,3.1,4.2,0.731,1.8,6.8,8.5,1.9,0.8,2.5,1.8,2.1,15.0,,holmgch01
96.0,Naz Reid,25.0,MIN,C,69.0,17.0,27.9,5.5,11.8,0.462,2.3,5.9,0.387,3.2,5.9,0.537,0.559,1.4,1.9,0.775,1.2,5.0,6.1,2.2,0.8,1.0,1.4,2.5,14.7,,reidna01
98.0,Deandre Ayton,26.0,POR,C,40.0,40.0,30.2,6.6,11.7,0.566,0.2,0.8,0.188,6.5,10.9,0.594,0.573,1.0,1.5,0.667,3.1,7.1,10.2,1.6,0.8,1.0,1.7,2.2,14.4,,aytonde01
99.0,Gradey Dick,21.0,TOR,SG,54.0,54.0,29.4,4.9,12.0,0.41,2.1,6.0,0.35,2.8,5.9,0.47,0.498,2.5,2.9,0.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2,14.4,,dickgr01
100.0,Jerami Grant,30.0,POR,PF,47.0,47.0,32.4,4.6,12.2,0.373,2.3,6.3,0.365,2.3,5.9,0.381,0.467,3.0,3.5,0.849,0.6,2.9,3.5,2.1,0.9,1.0,1.4,2.3,14.4,,grantje01
101.0,Klay Thompson,34.0,DAL,SF,61.0,61.0,27.7,5.2,12.5,0.415,3.1,7.8,0.398,2.1,4.7,0.443,0.539,0.9,1.0,0.905,0.7,2.9,3.6,2.1,0.8,0.5,1.3,1.2,14.4,,thompkl01
102.0,P.J. Washington,26.0,DAL,PF,48.0,47.0,32.2,5.1,11.7,0.439,1.5,4.2,0.368,3.6,7.5,0.478,0.504,2.5,3.3,0.742,1.6,6.6,8.2,2.3,1.2,1.0,1.9,2.4,14.3,,washipj01
103.0,Josh Hart,29.0,NYK,SG,64.0,64.0,37.8,5.4,10.2,0.534,1.1,3.3,0.335,4.3,6.9,0.63,0.588,2.2,2.8,0.792,2.1,7.6,9.8,5.7,1.5,0.4,2.1,2.5,14.2,,hartjo01
104.0,Jakob Poeltl,29.0,TOR,C,52.0,51.0,29.8,6.2,10.1,0.616,0.0,0.1,0.333,6.2,10.0,0.618,0.617,1.8,2.6,0.672,3.3,6.3,9.6,2.8,1.2,1.2,1.9,3.2,14.2,,poeltja01
105.0,Dyson Daniels,21.0,ATL,SG,64.0,64.0,33.8,5.9,12.2,0.485,1.1,3.1,0.345,4.9,9.1,0.532,0.528,1.2,2.0,0.587,1.6,4.0,5.6,4.3,3.0,0.7,1.9,2.5,14.1,,daniedy01
106.0,Tre Mann,23.0,CHO,PG,13.0,0.0,24.5,5.4,12.4,0.435,1.8,4.6,0.4,3.5,7.8,0.455,0.509,1.5,1.6,0.905,0.9,2.0,2.9,3.0,0.5,0.3,1.9,1.8,14.1,,manntr01
107.0,Payton Pritchard,27.0,BOS,PG,68.0,0.0,28.1,4.9,10.5,0.469,3.3,7.8,0.418,1.6,2.7,0.619,0.625,0.9,1.1,0.853,1.3,2.4,3.7,3.4,0.9,0.2,0.9,1.5,14.1,,pritcpa01
108.0,Fred VanVleet,30.0,HOU,PG,50.0,50.0,35.1,4.9,12.8,0.382,2.6,7.7,0.34,2.3,5.1,0.447,0.485,1.7,2.1,0.811,0.6,3.4,4.0,5.7,1.6,0.5,1.5,2.4,14.1,,vanvlfr01
109.0,Dillon Brooks,29.0,HOU,SF,65.0,65.0,32.3,5.1,12.1,0.42,2.5,6.3,0.393,2.6,5.8,0.45,0.522,1.4,1.7,0.817,1.1,2.8,3.9,1.8,0.8,0.2,1.0,3.4,14.0,,brookdi01
110.0,Amen Thompson,22.0,HOU,SF,60.0,33.0,32.5,5.5,10.0,0.553,0.3,1.3,0.256,5.2,8.7,0.597,0.569,2.6,3.8,0.693,2.8,5.6,8.3,3.6,1.3,1.3,2.1,2.3,14.0,,thompam01
111.0,Tobias Harris,32.0,DET,PF,65.0,65.0,32.1,5.3,11.2,0.473,1.2,3.7,0.339,4.1,7.6,0.538,0.528,2.0,2.3,0.868,0.9,5.2,6.1,2.2,0.9,0.8,1.1,1.9,13.9,,harrito02
112.0,Stephon Castle,20.0,SAS,PG,66.0,32.0,25.8,5.0,11.7,0.427,1.2,4.1,0.286,3.8,7.6,0.502,0.477,2.7,3.8,0.718,1.0,2.2,3.2,3.5,0.9,0.2,2.0,2.0,13.8,,castlst01
113.0,Josh Giddey,22.0,CHI,PG,60.0,60.0,29.7,5.1,11.0,0.462,1.5,4.0,0.376,3.6,7.0,0.511,0.53,2.2,2.8,0.789,1.7,6.0,7.7,6.7,1.1,0.6,2.8,1.7,13.8,,giddejo01
114.0,Aaron Gordon,29.0,DEN,PF,40.0,31.0,27.2,4.9,9.4,0.521,1.5,3.2,0.457,3.4,6.2,0.555,0.599,2.6,3.2,0.811,1.6,3.2,4.9,3.0,0.5,0.3,1.3,1.5,13.8,,gordoaa01
115.0,Bobby Portis,29.0,MIL,PF,46.0,7.0,25.2,5.6,12.1,0.463,1.3,3.6,0.364,4.3,8.5,0.505,0.517,1.2,1.5,0.821,1.8,6.5,8.3,2.2,0.7,0.5,1.2,1.9,13.7,,portibo01
118.0,Rui Hachimura,26.0,LAL,PF,50.0,50.0,32.1,5.1,10.0,0.506,1.7,4.1,0.41,3.4,5.9,0.573,0.59,1.5,2.0,0.765,1.5,3.8,5.2,1.5,0.8,0.5,0.9,1.8,13.3,,hachiru01
120.0,Russell Westbrook,36.0,DEN,PG,62.0,33.0,28.2,5.0,10.9,0.46,1.3,3.9,0.342,3.7,7.0,0.525,0.521,1.8,2.8,0.64,1.5,3.6,5.1,6.2,1.4,0.5,3.1,2.5,13.1,,westbru01
121.0,D'Angelo Russell,28.0,2TM,PG,53.0,31.0,25.7,4.4,11.0,0.398,2.0,6.2,0.318,2.4,4.9,0.5,0.487,2.1,2.5,0.836,0.3,2.5,2.8,5.2,1.0,0.4,1.9,2.0,12.9,,russeda01
121.0,D'Angelo Russell,28.0,LAL,PG,29.0,10.0,26.3,4.4,10.7,0.415,1.9,5.8,0.333,2.5,4.9,0.51,0.505,1.6,1.8,0.849,0.3,2.5,2.8,4.7,0.8,0.1,1.7,1.8,12.4,,russeda01
121.0,D'Angelo Russell,28.0,BRK,PG,24.0,21.0,24.9,4.3,11.4,0.38,2.0,6.6,0.302,2.3,4.8,0.487,0.467,2.8,3.4,0.827,0.4,2.5,2.9,5.8,1.2,0.8,2.0,2.2,13.5,,russeda01
122.0,Onyeka Okongwu,24.0,ATL,C,62.0,28.0,26.7,5.1,8.9,0.572,0.5,1.7,0.311,4.5,7.2,0.634,0.602,2.2,2.9,0.749,3.0,5.5,8.6,2.2,0.9,1.0,1.0,2.5,12.9,,okongon01
123.0,Moritz Wagner,27.0,ORL,C,30.0,1.0,18.8,4.7,8.3,0.562,0.9,2.5,0.36,3.8,5.8,0.649,0.616,2.6,3.7,0.718,1.3,3.6,4.9,1.4,0.8,0.4,1.6,1.8,12.9,,wagnemo01
124.0,Scoot Henderson,20.0,POR,PG,61.0,9.0,26.9,4.4,10.4,0.426,1.6,4.3,0.362,2.8,6.0,0.471,0.502,2.4,3.2,0.772,0.8,2.3,3.1,5.0,1.1,0.2,2.7,2.8,12.8,,hendesc01
125.0,Santi Aldama,24.0,MEM,PF,53.0,13.0,25.0,5.0,10.2,0.487,1.8,4.8,0.375,3.2,5.4,0.588,0.576,0.9,1.3,0.7,1.6,5.1,6.7,2.8,0.8,0.5,1.0,1.1,12.7,,aldamsa01
126.0,Oshae Brissett,26.0,PHI,SF,3.0,1.0,30.3,5.0,8.7,0.577,1.7,4.0,0.417,3.3,4.7,0.714,0.673,1.0,2.7,0.375,2.0,1.7,3.7,1.0,1.0,1.0,2.7,2.3,12.7,,brissos01
127.0,Malcolm Brogdon,32.0,WAS,PG,24.0,13.0,23.5,4.3,10.0,0.433,0.7,2.3,0.286,3.7,7.7,0.478,0.467,3.4,3.8,0.88,0.9,2.9,3.8,4.1,0.5,0.2,1.6,1.3,12.7,,brogdma01
128.0,Naji Marshall,27.0,DAL,SF,56.0,22.0,26.6,4.9,10.0,0.495,0.9,3.4,0.277,4.0,6.6,0.605,0.541,1.8,2.2,0.844,1.1,3.6,4.7,2.9,1.1,0.1,1.6,1.5,12.7,,marshna01
129.0,Jaden McDaniels,24.0,MIN,PF,70.0,70.0,32.4,5.0,10.4,0.482,1.3,3.9,0.338,3.7,6.5,0.569,0.546,1.3,1.6,0.83,1.7,4.4,6.1,2.1,1.5,0.9,1.1,2.9,12.7,,mcdanja02
130.0,Keldon Johnson,25.0,SAS,SF,64.0,0.0,23.7,4.7,9.8,0.486,1.2,3.5,0.332,3.6,6.2,0.573,0.546,2.0,2.6,0.768,1.4,3.2,4.5,1.5,0.6,0.2,1.0,1.5,12.6,,johnske04
131.0,Brook Lopez,36.0,MIL,C,67.0,67.0,31.7,4.7,9.5,0.496,1.8,4.8,0.371,2.9,4.7,0.624,0.59,1.4,1.7,0.848,1.3,3.6,5.0,1.7,0.7,1.9,1.0,2.2,12.6,,lopezbr01
132.0,Alex Sarr,19.0,WAS,C,52.0,52.0,26.9,4.7,11.8,0.393,1.6,4.9,0.323,3.1,6.9,0.444,0.461,1.6,2.4,0.653,1.9,4.7,6.6,2.3,0.7,1.6,1.4,2.3,12.5,,sarral01
133.0,Tari Eason,23.0,HOU,PF,46.0,12.0,25.3,4.9,10.0,0.486,1.2,3.3,0.351,3.7,6.7,0.554,0.544,1.5,2.0,0.769,2.3,4.1,6.3,1.3,1.8,0.9,1.1,2.5,12.4,,easonta01
134.0,Bilal Coulibaly,20.0,WAS,SF,59.0,59.0,33.0,4.5,10.6,0.421,1.1,3.8,0.281,3.4,6.8,0.5,0.472,2.3,3.1,0.746,1.5,3.4,5.0,3.4,1.3,0.7,2.1,2.4,12.3,,coulibi01
135.0,Ayo Dosunmu,25.0,CHI,SG,46.0,26.0,30.3,4.8,9.8,0.492,1.3,4.1,0.328,3.5,5.7,0.612,0.561,1.3,1.7,0.785,0.6,2.9,3.5,4.5,0.9,0.4,1.5,2.3,12.3,,dosunay01
136.0,Daniel Gafford,26.0,DAL,C,51.0,28.0,21.9,5.0,7.1,0.699,0.0,0.0,,5.0,7.1,0.699,0.699,2.4,3.4,0.699,2.7,4.1,6.9,1.4,0.4,1.9,1.2,2.7,12.3,,gaffoda01
