Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
292,Jake LaRavia,23,SAC,PF,15,0,18.6,2.0,4.9,.411,1.0,2.7,.366,1.0,2.1,.469,.514,0.4,0.8,.500,1.3,1.5,2.8,1.3,0.9,0.1,0.9,2.1,5.4,,laravja01
293,Eric Gordon,36,PHI,SG,39,13,19.7,2.2,5.2,.426,1.4,3.5,.409,0.8,1.7,.463,.564,0.9,1.2,.750,0.2,1.0,1.2,1.7,0.7,0.3,0.7,0.8,6.8,,gordoer01
294,Jaxson Hayes,24,LAL,C,42,21,19.6,2.8,3.9,.716,0.0,0.0,.000,2.8,3.8,.725,.716,1.3,1.8,.707,1.4,3.3,4.7,1.1,0.6,1.0,0.8,2.3,6.8,,hayesja02
295,Cameron Payne,30,NYK,PG,61,1,14.3,2.4,6.0,.408,1.3,3.5,.363,1.2,2.5,.470,.514,0.7,0.8,.891,0.2,1.2,1.4,2.7,0.5,0.2,0.7,1.5,6.8,,payneca01
296,Vince Williams Jr.,24,MEM,SG,17,2,18.4,2.5,6.4,.394,0.9,3.5,.254,1.6,2.9,.560,.463,0.9,1.2,.750,0.9,2.7,3.6,1.9,0.6,0.2,1.4,1.9,6.8,,willivi01
297,Ricky Council IV,23,PHI,SF,59,7,15.5,2.3,5.6,.402,0.8,2.6,.292,1.5,3.0,.497,.470,1.4,1.7,.837,0.6,1.7,2.4,1.2,0.5,0.2,0.6,0.9,6.7,,councri01
298,Tristan Vukcevic,21,WAS,C,22,0,10.7,2.4,5.0,.473,0.8,2.5,.327,1.5,2.5,.618,.555,1.0,1.3,.793,0.7,2.4,3.1,0.9,0.3,0.5,0.9,1.4,6.6,,vukcetr01
299,Precious Achiuwa,25,NYK,C,44,8,21.1,2.8,5.3,.519,0.2,0.7,.300,2.6,4.7,.551,.538,0.7,1.2,.627,2.0,3.8,5.7,1.0,0.8,0.7,0.7,1.5,6.5,,achiupr01
300,Alex Caruso,30,OKC,SG,44,1,19.2,2.5,5.6,.437,1.1,3.1,.348,1.4,2.5,.550,.534,0.5,0.7,.800,0.7,2.0,2.6,2.5,1.7,0.5,0.7,1.8,6.5,,carusal01
301,KJ Martin,24,2TM,PF,37,15,21.2,2.6,4.5,.578,0.4,1.2,.318,2.2,3.3,.672,.620,0.9,1.2,.767,0.8,2.3,3.1,1.0,0.4,0.6,0.6,2.5,6.5,,martike04
301,KJ Martin,24,PHI,PF,24,7,20.0,2.5,4.1,.616,0.3,0.9,.381,2.2,3.3,.679,.657,1.0,1.2,.828,0.9,2.1,3.0,0.8,0.5,0.7,0.5,2.6,6.4,,martike04
301,KJ Martin,24,UTA,SF,13,8,23.5,2.7,5.2,.522,0.5,1.8,.261,2.2,3.4,.659,.567,0.7,1.1,.643,0.6,2.5,3.2,1.3,0.4,0.5,0.8,2.2,6.5,,martike04
302,Gary Payton II,32,GSW,SG,56,10,14.8,2.8,4.8,.578,0.5,1.6,.322,2.3,3.2,.702,.631,0.5,0.7,.711,0.8,2.1,2.9,1.3,0.8,0.3,0.6,1.7,6.5,,paytoga02
303,Alec Burks,33,MIA,SG,36,4,17.7,2.0,4.9,.407,1.5,3.6,.419,0.5,1.3,.375,.559,0.9,1.1,.756,0.4,2.3,2.7,1.1,0.6,0.2,0.4,0.7,6.4,,burksal01
304,Karlo Matković,23,NOP,PF,31,5,18.0,2.6,4.6,.556,0.4,1.3,.333,2.2,3.4,.638,.601,0.8,1.0,.800,1.6,3.2,4.8,0.9,0.5,1.0,1.0,2.3,6.4,,matkoka01
305,Ajay Mitchell,22,OKC,SG,34,1,16.5,2.5,4.9,.506,0.6,1.5,.431,1.8,3.4,.539,.572,0.8,1.0,.848,0.5,1.5,2.0,1.7,0.7,0.1,0.8,1.7,6.4,,mitchaj01
306,Zach Collins,27,2TM,PF,50,12,15.2,2.3,4.7,.485,0.5,1.7,.299,1.8,3.0,.595,.540,1.2,1.4,.884,1.5,2.7,4.2,1.7,0.5,0.5,0.8,2.2,6.3,,colliza01
306,Zach Collins,27,SAS,C,36,4,11.8,1.7,3.7,.462,0.4,1.3,.304,1.3,2.4,.547,.515,0.9,1.0,.886,1.1,1.8,2.8,1.4,0.4,0.4,0.6,1.9,4.6,,colliza01
306,Zach Collins,27,CHI,PF,14,8,24.0,3.8,7.4,.515,0.9,2.9,.293,2.9,4.4,.661,.573,2.1,2.4,.882,2.8,5.1,7.9,2.3,0.9,0.7,1.4,2.7,10.6,,colliza01
307,Simone Fontecchio,29,DET,SF,62,0,17.0,2.1,5.2,.408,1.1,3.1,.340,1.0,2.0,.512,.511,1.0,1.2,.818,0.7,2.4,3.1,0.9,0.4,0.2,0.8,1.3,6.3,,fontesi01
308,Haywood Highsmith,28,MIA,SF,60,40,24.1,2.4,5.1,.466,1.2,3.0,.388,1.2,2.1,.575,.579,0.5,0.6,.750,0.8,2.3,3.1,1.4,0.9,0.6,0.7,2.2,6.3,,highsha01
309,Jamal Shead,22,TOR,PG,63,4,18.2,2.4,5.9,.415,0.9,2.6,.335,1.6,3.3,.478,.489,0.5,0.7,.750,0.3,1.0,1.3,3.8,0.6,0.1,1.5,2.0,6.3,,sheadja01
310,Ryan Dunn,22,PHO,SF,61,31,17.4,2.5,5.9,.427,1.0,3.1,.302,1.6,2.7,.572,.508,0.2,0.5,.484,0.9,2.2,3.1,0.8,0.5,0.6,0.4,2.1,6.2,,dunnry01
311,Ron Holland,19,DET,SF,69,1,15.4,2.3,5.1,.457,0.4,1.9,.218,1.9,3.1,.604,.499,1.1,1.4,.786,0.5,2.1,2.6,0.9,0.6,0.1,0.8,1.8,6.2,,hollaro01
312,Dru Smith,27,MIA,SG,14,1,19.1,2.2,4.4,.508,1.1,2.1,.533,1.1,2.2,.484,.639,0.6,0.9,.750,0.9,1.7,2.6,1.6,1.5,0.4,1.2,2.1,6.2,,smithdr01
313,Jamison Battle,23,TOR,SF,46,4,14.7,2.2,5.0,.437,1.5,3.7,.407,0.7,1.2,.526,.590,0.3,0.3,.857,0.6,1.6,2.2,0.8,0.1,0.2,0.3,1.3,6.1,,battlja01
314,Donovan Clingan,20,POR,C,55,25,18.2,2.5,4.6,.545,0.1,0.6,.258,2.4,4.1,.585,.561,0.9,1.4,.595,3.0,4.4,7.4,1.0,0.5,1.6,1.2,2.7,6.1,,clingdo01
315,Seth Curry,34,CHO,SG,57,10,14.7,2.2,4.8,.464,1.2,2.6,.453,1.0,2.2,.476,.588,0.4,0.5,.821,0.4,1.2,1.6,0.7,0.4,0.1,0.4,0.9,6.1,,curryse01
316,Trey Lyles,29,SAC,PF,55,2,18.2,2.1,5.2,.409,1.1,3.3,.342,1.0,1.9,.529,.519,0.7,1.0,.679,1.1,3.4,4.5,1.1,0.6,0.4,0.6,1.2,6.1,,lylestr01
317,Gabe Vincent,28,LAL,PG,58,10,21.2,2.3,5.7,.399,1.4,4.0,.345,0.9,1.7,.531,.521,0.2,0.3,.688,0.2,0.9,1.2,1.4,0.7,0.2,0.6,2.1,6.1,,vincega01
318,Orlando Robinson,24,2TM,C,34,4,15.9,2.2,5.2,.432,0.2,0.9,.258,2.0,4.3,.469,.455,1.3,1.6,.796,1.8,2.6,4.4,1.6,0.4,0.4,1.0,1.9,6.0,,robinor01
318,Orlando Robinson,24,SAC,C,9,0,6.3,0.8,1.9,.412,0.1,0.6,.200,0.7,1.3,.500,.441,0.4,0.8,.571,0.3,1.2,1.6,1.0,0.3,0.1,0.4,0.7,2.1,,robinor01
318,Orlando Robinson,24,TOR,C,25,4,19.3,2.8,6.4,.434,0.3,1.0,.269,2.5,5.3,.466,.456,1.6,1.9,.830,2.3,3.2,5.5,1.9,0.4,0.5,1.2,2.3,7.4,,robinor01
319,Kris Dunn,30,LAC,PG,61,45,23.9,2.5,5.8,.425,0.9,2.9,.299,1.6,2.9,.551,.500,0.2,0.3,.611,0.8,2.7,3.5,3.0,1.8,0.4,1.0,2.6,6.0,,dunnkr01
320,Mouhamed Gueye,22,ATL,PF,21,17,16.3,2.3,5.5,.417,0.7,2.9,.250,1.6,2.6,.600,.483,0.8,1.0,.762,0.9,2.4,3.3,0.8,1.0,1.1,0.4,1.6,6.0,,gueyemo02
321,DaQuan Jeffries,27,CHO,SG,33,9,21.3,2.3,5.6,.403,1.0,3.2,.308,1.3,2.4,.532,.492,0.4,0.5,.824,0.9,1.9,2.8,1.1,0.5,0.6,0.7,2.2,6.0,,jeffrda01
322,James Wiseman,23,IND,C,1,0,5.0,2.0,4.0,.500,0.0,1.0,.000,2.0,3.0,.667,.500,2.0,2.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,,wisemja01
323,Isaiah Wong,24,CHO,SG,20,0,13.3,2.1,5.3,.390,0.7,1.7,.394,1.4,3.6,.389,.452,1.3,1.7,.735,0.7,0.9,1.6,1.4,0.6,0.0,0.9,1.1,6.0,,wongis01
324,Ben Simmons,28,2TM,PG,41,24,23.8,2.6,4.9,.535,0.0,0.0,,2.6,4.9,.535,.535,0.6,0.8,.727,1.0,4.0,5.0,6.4,0.9,0.5,2.2,2.3,5.9,,simmobe01
324,Ben Simmons,28,BRK,PG,33,24,25.0,2.8,5.2,.547,0.0,0.0,,2.8,5.2,.547,.547,0.5,0.8,.692,0.9,4.3,5.2,6.9,0.8,0.5,2.7,2.5,6.2,,simmobe01
324,Ben Simmons,28,LAC,PG,8,0,18.9,1.9,4.0,.469,0.0,0.0,,1.9,4.0,.469,.469,0.8,0.9,.857,1.1,2.9,4.0,4.3,1.3,0.5,0.4,1.6,4.5,,simmobe01
325,Jeff Dowtin,27,PHI,PG,36,1,13.5,2.4,4.9,.486,0.6,1.5,.415,1.8,3.4,.516,.549,0.6,0.8,.700,0.3,1.2,1.5,1.8,0.4,0.2,0.3,0.6,5.9,,dowtije01
326,Isaiah Stewart,23,DET,C,63,3,19.7,2.4,4.3,.552,0.2,0.7,.295,2.2,3.6,.602,.576,0.9,1.2,.756,1.9,3.7,5.6,1.7,0.4,1.4,0.9,2.5,5.9,,stewais01
327,Moses Brown,25,2TM,C,13,2,9.2,2.6,3.8,.694,0.0,0.0,,2.6,3.8,.694,.694,0.6,0.8,.727,0.9,2.5,3.4,0.2,0.5,0.3,0.8,1.3,5.8,,brownmo01
327,Moses Brown,25,IND,C,9,0,5.1,1.4,2.2,.650,0.0,0.0,,1.4,2.2,.650,.650,0.3,0.6,.600,0.4,1.0,1.4,0.0,0.2,0.1,0.7,0.7,3.2,,brownmo01
327,Moses Brown,25,DAL,C,4,2,18.3,5.3,7.3,.724,0.0,0.0,,5.3,7.3,.724,.724,1.3,1.5,.833,2.0,5.8,7.8,0.5,1.0,0.8,1.3,2.8,11.8,,brownmo01
328,Shake Milton,28,2TM,SG,50,1,15.0,2.1,4.5,.473,0.7,2.0,.374,1.4,2.5,.552,.556,0.8,1.0,.804,0.5,1.3,1.8,1.9,0.5,0.1,0.7,1.2,5.8,,miltosh01
328,Shake Milton,28,BRK,SG,27,1,18.2,2.7,5.8,.465,1.0,2.7,.389,1.7,3.1,.529,.554,0.9,1.2,.758,0.6,1.3,1.9,2.4,0.6,0.0,0.7,1.6,7.4,,miltosh01
328,Shake Milton,28,LAL,SG,23,0,11.2,1.4,2.9,.493,0.4,1.2,.333,1.0,1.7,.600,.560,0.7,0.8,.889,0.4,1.4,1.8,1.3,0.3,0.1,0.7,0.7,4.0,,miltosh01
329,Robert Williams,27,POR,C,20,3,17.6,2.5,3.9,.641,0.1,0.2,.333,2.5,3.8,.653,.647,0.8,0.9,.882,1.8,4.2,5.9,1.1,0.7,1.7,0.9,1.6,5.8,,williro04
330,Javonte Green,31,2TM,SG,56,18,20.4,2.0,4.4,.451,0.8,2.2,.361,1.2,2.2,.540,.541,0.9,1.3,.746,0.9,2.5,3.4,0.9,1.0,0.5,0.5,1.4,5.7,,greenja02
330,Javonte Green,31,NOP,SG,50,18,21.8,2.0,4.5,.446,0.8,2.2,.352,1.2,2.3,.534,.531,1.0,1.3,.758,1.0,2.6,3.6,0.9,1.1,0.6,0.6,1.5,5.8,,greenja02
330,Javonte Green,31,CLE,SG,6,0,8.3,1.8,3.7,.500,1.0,2.3,.429,0.8,1.3,.625,.636,0.5,0.8,.600,0.5,1.8,2.3,0.7,0.2,0.0,0.2,0.7,5.2,,greenja02
331,Jeremiah Robinson-Earl,24,NOP,PF,53,6,17.4,2.2,4.7,.458,0.7,2.2,.336,1.4,2.5,.564,.536,0.7,0.8,.841,1.5,2.9,4.4,1.2,0.6,0.1,0.6,1.2,5.7,,robinje02
332,Marcus Sasser,24,DET,PG,49,0,13.2,2.1,4.6,.462,0.9,2.4,.367,1.2,2.1,.571,.560,0.5,0.6,.839,0.3,0.8,1.1,2.2,0.6,0.1,0.8,1.2,5.7,,sassema01
333,Ben Sheppard,23,IND,SG,53,9,20.1,2.1,4.8,.433,1.2,3.3,.358,0.9,1.5,.593,.555,0.4,0.4,.913,0.7,2.1,2.8,1.3,0.6,0.2,0.3,2.2,5.7,,sheppbe01
334,Jonathan Isaac,27,ORL,PF,60,0,15.8,2.0,4.8,.415,0.6,2.4,.270,1.4,2.4,.555,.481,1.0,1.5,.670,1.7,2.9,4.6,0.5,0.9,1.1,0.4,1.4,5.6,,isaacjo01
335,Oscar Tshiebwe,25,UTA,C,7,0,14.3,2.1,3.3,.652,0.0,0.0,,2.1,3.3,.652,.652,1.3,1.7,.750,2.3,5.1,7.4,0.4,0.9,0.0,0.3,2.0,5.6,,tshieos01
336,Jarace Walker,21,IND,PF,60,3,15.7,2.1,4.5,.454,0.8,2.3,.365,1.2,2.2,.545,.546,0.7,1.0,.639,0.4,2.6,2.9,1.4,0.8,0.4,1.1,1.6,5.6,,walkeja02
337,Kenrich Williams,30,OKC,PF,55,4,15.1,2.2,4.6,.480,0.9,2.3,.367,1.3,2.3,.597,.573,0.4,0.5,.808,0.9,2.4,3.3,1.2,0.6,0.1,0.5,1.6,5.6,,willike04
338,Talen Horton-Tucker,24,CHI,SG,49,0,11.2,2.0,4.5,.441,0.7,2.0,.365,1.3,2.6,.500,.520,0.8,1.2,.684,0.3,1.4,1.7,1.3,0.3,0.2,0.7,1.0,5.5,,hortota01
339,Quenton Jackson,26,IND,PG,22,7,13.7,2.1,4.3,.489,0.5,1.3,.379,1.6,3.0,.538,.548,0.9,1.1,.760,0.5,1.0,1.5,1.8,0.6,0.2,0.6,1.7,5.5,,jacksqu01
340,Kevin Love,36,MIA,PF,22,9,11.2,1.9,5.2,.357,1.1,3.0,.358,0.8,2.2,.354,.461,0.7,1.0,.696,1.0,3.3,4.3,1.0,0.7,0.2,0.6,0.9,5.5,,loveke01
341,Isaac Okoro,24,CLE,SG,42,20,18.9,2.0,4.6,.440,1.0,2.7,.372,1.0,1.9,.538,.549,0.5,0.7,.677,0.9,1.4,2.2,1.4,0.6,0.4,0.5,2.0,5.5,,okorois01
342,Aaron Holiday,28,HOU,PG,52,3,12.8,1.8,4.2,.432,1.1,2.8,.389,0.8,1.5,.513,.559,0.6,0.8,.825,0.2,1.1,1.3,1.3,0.3,0.1,0.6,1.1,5.4,,holidaa01
343,Keaton Wallace,25,ATL,PG,28,4,16.2,2.0,4.9,.413,0.9,2.6,.356,1.1,2.3,.477,.507,0.4,0.4,1.000,0.3,1.1,1.4,2.2,0.8,0.3,1.0,1.3,5.4,,wallake01
344,Kobe Bufkin,21,ATL,SG,10,0,12.4,1.8,4.7,.383,0.4,1.9,.211,1.4,2.8,.500,.426,1.3,1.8,.722,0.5,1.6,2.1,1.7,0.3,0.2,0.8,0.9,5.3,,bufkiko01
345,Jonathan Mogbo,23,TOR,PF,50,12,18.1,2.0,4.6,.442,0.3,0.9,.298,1.8,3.7,.478,.472,0.9,1.3,.703,1.6,2.6,4.2,1.6,0.8,0.5,0.9,2.0,5.3,,mogbojo01
346,Tidjane Salaün,19,CHO,PF,48,8,19.1,1.7,5.3,.319,0.9,3.2,.289,0.8,2.1,.363,.406,1.0,1.3,.719,1.2,3.0,4.2,1.1,0.5,0.3,0.9,1.2,5.3,,salauti01
347,Dean Wade,28,CLE,PF,48,26,21.5,1.9,4.6,.407,1.3,3.8,.343,0.6,0.8,.700,.548,0.3,0.5,.520,1.0,3.6,4.6,1.4,0.8,0.4,0.4,1.9,5.3,,wadede01
348,Torrey Craig,34,2TM,SF,18,2,11.1,1.8,3.8,.464,1.2,2.9,.404,0.6,0.9,.647,.616,0.4,0.6,.800,1.0,1.3,2.3,0.4,0.2,0.3,0.1,1.4,5.2,,craigto01
348,Torrey Craig,34,CHI,SF,9,1,12.6,2.4,5.0,.489,1.7,3.9,.429,0.8,1.1,.700,.656,0.3,0.4,.750,0.9,1.9,2.8,0.6,0.2,0.1,0.0,1.7,6.9,,craigto01
348,Torrey Craig,34,BOS,SF,9,1,9.6,1.1,2.7,.417,0.7,1.9,.353,0.4,0.8,.571,.542,0.6,0.7,.833,1.1,0.8,1.9,0.3,0.1,0.6,0.2,1.1,3.4,,craigto01
349,Kyle Anderson,31,2TM,PF,50,4,14.9,2.0,4.5,.451,0.4,1.2,.367,1.6,3.3,.482,.500,0.7,1.0,.708,0.8,2.3,3.1,2.2,0.6,0.5,0.6,1.2,5.2,,anderky01
349,Kyle Anderson,31,GSW,PF,36,3,15.0,2.1,4.7,.450,0.5,1.4,.365,1.6,3.3,.487,.506,0.5,0.8,.667,0.8,2.3,3.1,2.3,0.7,0.6,0.6,1.1,5.3,,anderky01
349,Kyle Anderson,31,MIA,SF,14,1,14.6,1.8,3.9,.455,0.2,0.6,.375,1.6,3.4,.468,.482,1.1,1.5,.762,1.1,2.2,3.3,2.1,0.4,0.3,0.6,1.5,4.9,,anderky01
350,Bismack Biyombo,32,SAS,C,16,15,17.7,2.4,3.5,.679,0.0,0.0,,2.4,3.5,.679,.679,0.4,1.1,.412,1.4,3.5,4.9,1.2,0.7,0.8,0.9,1.9,5.2,,biyombi01
351,Moussa Diabaté,23,CHO,C,59,8,18.0,2.2,3.7,.582,0.0,0.1,.000,2.2,3.7,.590,.582,0.9,1.5,.584,2.8,3.5,6.4,0.9,0.7,0.6,0.9,1.6,5.2,,diabamo01
352,Luke Kornet,29,BOS,C,61,12,18.0,2.2,3.2,.667,0.0,0.0,.000,2.2,3.2,.673,.667,0.9,1.3,.700,2.4,2.6,5.0,1.6,0.5,1.0,0.4,1.6,5.2,,kornelu01
353,Drew Eubanks,27,2TM,C,50,4,13.7,2.1,3.5,.593,0.1,0.1,.500,2.0,3.4,.596,.602,0.9,1.3,.657,1.1,3.0,4.1,1.0,0.2,0.7,0.7,1.1,5.1,,eubandr01
353,Drew Eubanks,27,UTA,C,37,4,15.4,2.4,3.9,.607,0.1,0.1,.600,2.3,3.8,.607,.617,1.0,1.5,.632,1.1,3.5,4.5,1.2,0.3,0.9,0.8,1.2,5.8,,eubandr01
353,Drew Eubanks,27,LAC,C,13,0,9.0,1.3,2.5,.531,0.0,0.1,.000,1.3,2.4,.548,.531,0.6,0.8,.800,1.2,1.6,2.8,0.4,0.1,0.3,0.4,0.8,3.2,,eubandr01
354,Rob Dillingham,20,MIN,PG,42,1,11.8,2.1,4.8,.443,0.6,1.7,.347,1.5,3.1,.496,.505,0.2,0.4,.533,0.3,0.9,1.2,2.2,0.4,0.0,1.2,0.9,5.1,,dilliro01
355,Neemias Queta,25,BOS,C,53,6,14.4,2.2,3.3,.644,0.0,0.1,.000,2.2,3.3,.655,.644,0.8,1.0,.745,1.5,2.5,3.9,0.6,0.3,0.7,0.7,1.8,5.1,,quetane01
356,Jaylin Williams,22,OKC,PF,38,6,16.3,1.8,4.6,.399,1.1,3.2,.341,0.7,1.3,.540,.520,0.4,0.5,.737,1.1,4.3,5.3,2.3,0.4,0.7,0.7,1.7,5.1,,willija07
357,Jeff Green,38,HOU,PF,26,2,12.3,1.8,3.7,.505,0.8,2.2,.345,1.1,1.4,.757,.611,0.6,0.7,.833,0.3,1.4,1.8,0.5,0.2,0.2,0.3,1.0,5.0,,greenje02
358,Sandro Mamukelashvili,25,SAS,PF,46,0,8.9,1.8,3.6,.506,0.8,2.1,.388,1.0,1.4,.682,.622,0.6,0.8,.730,0.7,1.7,2.4,0.6,0.4,0.3,0.3,0.8,5.0,,mamuksa01
359,Monte Morris,29,PHO,PG,41,0,12.9,1.8,4.3,.415,0.6,1.9,.338,1.1,2.4,.475,.489,0.8,1.0,.850,0.2,1.2,1.4,1.6,0.4,0.1,0.4,0.5,5.0,,morrimo01
360,Alondes Williams,25,DET,SG,1,0,4.0,2.0,2.0,1.000,1.0,1.0,1.000,1.0,1.0,1.000,1.250,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,willial06
361,Lindy Waters III,27,2TM,SG,46,9,15.1,1.8,4.8,.371,1.2,3.5,.333,0.6,1.3,.475,.493,0.2,0.2,.727,0.4,1.8,2.2,1.0,0.5,0.2,0.4,1.3,4.9,,waterli01
